Player,CM,KG,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating,Team,Season
"Juankar 33,  D(L),M(L)",179,70,8(16),978,3,-,2,1,0.8,68.1,0.2,-,6.42,Real Zaragoza,2011/2012
"Antonio Tomás 39,  D(C),M(CR)",177,72,2(1),162,-,-,2,-,0.3,75.4,0.3,-,6.35,Real Zaragoza,2011/2012
"Jorge Ortí 30,  Forward",180,74,0(7),166,-,-,-,-,0.3,83.3,0.1,-,6.04,Real Zaragoza,2011/2012
"Joel Valencia 29,  Forward",164,61,0(1),8,-,-,-,-,-,100,-,-,5.98,Real Zaragoza,2011/2012
"Ikechukwu Uche 40,  FW",172,70,1,90,-,-,-,-,1,72,-,-,5.84,Real Zaragoza,2011/2012
"Roberto Fernández 45,  GK",181,76,22,1980,-,-,6,-,-,58.3,0.5,5,7.25,Granada,2011/2012
"Fran Rico 36,  M(C)",178,72,13(6),1199,2,1,6,-,0.5,82.7,1.3,-,7.05,Granada,2011/2012
"Guilherme Siqueira 37,  D(L)",182,81,35,3050,6,1,5,2,0.6,79.8,0.5,2,7.03,Granada,2011/2012
"Íñigo López 41,  D(C)",184,81,28,2465,4,-,4,1,0.6,76.5,1.6,1,7.01,Granada,2011/2012
"Carlos Martins 41,  AM(C),FW",172,68,25(4),2025,3,6,5,1,1.9,79.3,0.2,1,7,Granada,2011/2012
"Diego Mainz 41,  D(C)",187,79,19(2),1780,1,-,3,-,0.6,81,2.8,1,6.92,Granada,2011/2012
"Franco Jara 35,  FW",181,76,23(8),2073,3,5,13,-,1.9,76,0.3,3,6.91,Granada,2011/2012
"Mikel Rico 39,  M(C)",179,75,32(4),3020,3,2,3,-,1.1,81.8,0.4,-,6.9,Granada,2011/2012
"Moisés Hurtado 43,  D(C),M(CR)",185,84,15(2),1261,-,-,5,1,0.4,74.8,1.4,-,6.88,Granada,2011/2012
"Borja Gómez 35,  D(C)",185,81,19,1710,-,-,8,-,0.3,71.6,1.2,-,6.86,Granada,2011/2012
"Dani Benítez 36,  AM(L)",171,69,25(5),2254,-,1,9,1,2.3,66.1,1,-,6.85,Granada,2011/2012
"Allan Nyom 35,  D(LR),M(R)",188,78,32,2826,-,-,12,-,0.4,75.8,0.5,2,6.84,Granada,2011/2012
"Hassan Yebda 39,  M(C)",187,77,12(2),956,-,-,5,-,1.1,84.7,1.9,-,6.83,Granada,2011/2012
"Pape Malickou Diakhaté 39,  D(C)",184,78,10(1),930,-,-,1,1,0.2,82.4,1.2,-,6.66,Granada,2011/2012
"Ikechukwu Uche 40,  FW",172,70,26(8),2248,3,1,2,-,1.2,71.5,1.4,-,6.64,Granada,2011/2012
"David Cortés 44,  D(R)",181,74,8(2),731,-,1,5,-,0.3,73.2,0.3,-,6.55,Granada,2011/2012
"Júlio César 37,  GK",190,86,16,1440,-,-,3,-,-,43.3,0.4,-,6.51,Granada,2011/2012
"Noé Pamarot 44,  D(L),DMC",180,81,2,136,-,-,1,-,-,78.4,2,-,6.49,Granada,2011/2012
"Abel Gómez 42,  M(C)",182,73,16(17),1484,1,-,1,-,0.9,77.7,0.4,-,6.45,Granada,2011/2012
"Odion Ighalo 34,  AM(C),FW",185,80,18(12),1646,6,1,4,-,1.5,74.3,0.1,-,6.41,Granada,2011/2012
"Jaime Romero 33,  M(R)",177,74,6(12),563,1,-,2,2,0.9,76.4,0.6,-,6.4,Granada,2011/2012
"Yohan Mollo 34,  M(CLR),FW",175,78,2(4),222,-,-,-,-,0.5,82.5,0.2,-,6.3,Granada,2011/2012
"Alexandre Geijo 41,  FW",188,81,10(14),1115,2,-,4,-,1,77.7,1,-,6.27,Granada,2011/2012
"Manuel Lucena 41,  Defender",186,77,2(3),183,-,-,-,-,0.2,80.6,1.4,-,6.18,Granada,2011/2012
"Henrique Almeida 32,  AM(LR),FW",177,77,1(5),208,-,-,1,1,0.8,77.4,0.5,-,5.86,Granada,2011/2012
"Bruno Soriano 39,  M(C)",184,73,37,3330,3,1,8,-,0.5,87.9,1.9,4,7.53,Villarreal,2011/2012
"Jaume Costa 35,  D(LR),M(L)",171,62,6,540,-,-,2,-,0.2,75.3,1,1,7.3,Villarreal,2011/2012
"Borja Valero 39,  M(CL)",175,73,36,3151,5,6,4,-,1.4,82.3,0.4,4,7.18,Villarreal,2011/2012
"Marcos Senna 47,  D(C),DMC,M(R)",177,76,24(7),2093,5,1,4,-,1.7,79.9,0.9,3,7.14,Villarreal,2011/2012
"Mateo Musacchio 33,  D(C)",180,73,29(1),2650,-,-,7,-,0.2,81.1,0.5,-,7.07,Villarreal,2011/2012
"Mario Gaspar 33,  D(CR),M(R)",182,74,20(3),1872,1,-,3,-,0.5,71.7,1.1,1,7,Villarreal,2011/2012
"Joan Oriol 37,  D(L)",175,69,21,1870,-,-,3,1,0.3,75.5,0.9,-,6.99,Villarreal,2011/2012
"Cristián Zapata 37,  D(C)",187,82,28,2493,-,1,5,-,0.4,77.9,1.9,1,6.93,Villarreal,2011/2012
"Cani 42,  M(CLR)",180,75,27(2),1942,-,3,4,-,1.1,73,0.1,-,6.93,Villarreal,2011/2012
"Catalá 39,  D(CL)",175,72,13,1131,-,1,5,-,0.2,76.9,1.4,-,6.92,Villarreal,2011/2012
"Marco Ruben 37,  FW",179,72,26(5),2292,9,2,8,-,2.3,65.6,2.7,-,6.86,Villarreal,2011/2012
"Giuseppe Rossi 37,  FW",173,72,9,749,3,-,3,-,4.7,78.1,0.1,1,6.83,Villarreal,2011/2012
"Diego López 42,  GK",196,89,37,3265,-,-,4,1,-,57.8,0.2,2,6.81,Villarreal,2011/2012
"Gonzalo Rodríguez 39,  D(C)",182,79,24(2),2064,1,-,8,-,0.3,79.1,0.9,-,6.75,Villarreal,2011/2012
"Ángel 43,  D(R)",180,71,15(6),1355,1,2,2,1,0.3,78.5,1,-,6.75,Villarreal,2011/2012
"Hernán Pérez 35,  M(LR)",177,76,12(9),1111,4,-,4,-,1.4,69.1,0.5,1,6.72,Villarreal,2011/2012
"Jonathan de Guzmán 36,  M(CLR)",173,70,11(8),997,-,-,5,-,1.3,84.2,0.6,-,6.61,Villarreal,2011/2012
"Gonzalo Castellani 36,  AM(C)",185,82,1(9),258,-,1,1,-,0.5,81.3,0.4,-,6.59,Villarreal,2011/2012
"Nilmar 39,  FW",180,73,13(8),1206,4,1,2,-,1.4,66.5,0.1,1,6.57,Villarreal,2011/2012
"Carlos Marchena 44,  D(C)",183,79,9(8),771,-,1,6,1,0.3,83.4,0.2,-,6.57,Villarreal,2011/2012
"Javier Camuñas 43,  AM(CL),FW",173,71,10(17),1157,1,2,2,-,0.6,79.7,0.2,-,6.55,Villarreal,2011/2012
"Mubarak Wakaso 33,  M(CLR)",171,66,1(5),192,-,-,3,-,0.8,69.3,0.8,-,6.45,Villarreal,2011/2012
"Alejandro Martinuccio 36,  FW",173,62,5(8),498,1,-,2,-,1.2,77,0.2,-,6.36,Villarreal,2011/2012
"Joselu 33,  Forward",170,69,3(8),325,-,1,1,-,0.7,62,0.1,-,6.31,Villarreal,2011/2012
"Moi Gómez 29,  M(CLR)",176,71,0(2),64,-,-,-,-,-,95,-,-,6.26,Villarreal,2011/2012
"Gerard Bordas 42,  Midfielder",177,70,0(2),44,-,-,-,-,-,53.8,-,-,6.24,Villarreal,2011/2012
"César 52,  GK",185,82,2(1),247,-,-,1,1,-,74.5,-,-,6.22,Villarreal,2011/2012
"Florian Lejeune 32,  D(C)",189,89,0(2),14,-,-,-,-,-,71.4,-,-,6.09,Villarreal,2011/2012
"Álex Menéndez 32,  M(L)",181,67,2,180,-,-,1,-,1.5,61.4,3.5,-,7.5,Sporting Gijon,2011/2012
"Alejandro Gálvez 34,  D(C),M(C)",188,79,11(1),983,2,-,8,-,0.6,69.8,2.3,2,7.29,Sporting Gijon,2011/2012
"David Barral 40,  FW",183,78,26(4),2251,9,2,9,-,2.7,70.7,3.2,6,7.1,Sporting Gijon,2011/2012
"Alberto Lora 36,  D(R)",164,68,25(2),2241,3,1,5,2,0.5,76,0.9,1,7.09,Sporting Gijon,2011/2012
"Juan Pablo 45,  GK",187,83,37,3330,-,-,3,-,-,47,0.2,1,7,Sporting Gijon,2011/2012
"Óscar Trejo 35,  M(CLR),FW",180,79,26(7),2336,4,2,5,-,1.3,76.4,0.5,2,6.95,Sporting Gijon,2011/2012
"Alberto Botia 35,  D(C)",189,89,33(1),2965,1,-,16,-,0.3,66.7,1.4,1,6.92,Sporting Gijon,2011/2012
"Miguel De las Cuevas 37,  M(CL)",175,69,34(1),2919,3,5,4,-,1.5,76.6,0.7,-,6.87,Sporting Gijon,2011/2012
"Pedro Orfila 36,  D(R)",175,67,10(1),902,-,-,2,-,0.3,68,0.7,-,6.85,Sporting Gijon,2011/2012
"Moisés García 34,  Defender",183,78,3,270,-,-,-,-,-,63.5,3,-,6.84,Sporting Gijon,2011/2012
"Gastón Sangoy 39,  AM(L)",179,79,7(9),762,4,1,1,-,2.6,64.1,1.7,2,6.81,Sporting Gijon,2011/2012
"Alberto Rivera 46,  M(C)",170,68,21(8),1880,-,3,4,-,0.3,77,0.3,-,6.8,Sporting Gijon,2011/2012
"Adrián Colunga 39,  AM(LR),FW",169,64,13(4),1095,3,2,2,-,2.1,71.4,0.1,1,6.78,Sporting Gijon,2011/2012
"Iván Hernández 44,  D(CL),DMC",185,80,19(1),1694,-,-,4,-,0.2,65.9,1.2,-,6.78,Sporting Gijon,2011/2012
"Roberto Canella 36,  D(L)",179,76,30(1),2623,-,-,5,1,0.2,72,0.7,-,6.77,Sporting Gijon,2011/2012
"Castro 35,  M(C)",181,76,26(3),2149,2,1,7,-,1.2,74.5,0.8,1,6.77,Sporting Gijon,2011/2012
"Grégory Arnolin 43,  D(CL),DMC",187,87,18(3),1632,-,-,4,-,0.4,64.7,2,-,6.74,Sporting Gijon,2011/2012
"Iván Cuéllar 39,  GK",187,76,2,180,-,-,1,-,-,60.7,-,-,6.73,Sporting Gijon,2011/2012
"Formose Mendy 34,  DMC",181,68,6(4),589,-,1,1,-,1.6,59.7,0.1,-,6.68,Sporting Gijon,2011/2012
"Damián Suárez 35,  D(R),M(R)",172,61,16(3),1409,-,1,5,-,-,71.4,0.4,-,6.66,Sporting Gijon,2011/2012
"Sebastián Eguren 43,  D(C),M(CR)",186,84,12(7),1025,2,-,6,1,0.6,65.7,1.5,-,6.63,Sporting Gijon,2011/2012
"Nacho Cases 36,  M(C)",175,66,15(6),1416,-,5,7,-,1.1,77.4,0.4,-,6.61,Sporting Gijon,2011/2012
"Nacho Novo 44,  M(C),FW",175,72,8(3),541,3,-,2,-,1.5,74.6,-,-,6.55,Sporting Gijon,2011/2012
"Ayoze 38,  M(CL)",172,72,7(8),683,-,-,6,-,0.5,71.2,0.6,-,6.47,Sporting Gijon,2011/2012
"Carmelo 40,  M(C),FW",180,70,6(7),599,1,-,4,1,0.8,73.2,0.3,-,6.45,Sporting Gijon,2011/2012
"Juan Muñiz 32,  Midfielder",174,76,0(1),45,-,-,-,-,2,84.6,3,-,6.44,Sporting Gijon,2011/2012
"Sergio Álvarez 32,  D(C),M(C)",183,74,4(2),326,-,-,1,-,0.2,76.2,0.3,-,6.42,Sporting Gijon,2011/2012
"Ricardo León 41,  D(C),M(CR)",186,67,1(2),155,-,-,-,-,0.3,74.2,0.7,-,6.33,Sporting Gijon,2011/2012
"Mate Bilic 43,  AM(L),FW",185,81,1(19),462,4,1,4,-,1,63.6,1,-,6.33,Sporting Gijon,2011/2012
"Luis Morán 36,  M(CR)",172,67,0(5),77,-,-,1,-,0.2,56,0.2,-,6.11,Sporting Gijon,2011/2012
"Mario Fernández 35,  GK",184,74,12(1),1126,-,-,2,-,-,43.9,0.2,1,7.42,Racing Santander,2011/2012
"Pape Diop 37,  M(C)",180,77,33(1),2914,1,4,12,2,1.3,71.9,2,1,7.12,Racing Santander,2011/2012
"Toño 44,  GK",182,81,25,2166,-,-,5,1,-,43.9,0.2,1,7.08,Racing Santander,2011/2012
"Domingo Cisma 42,  D(L)",183,79,25(1),2197,-,-,8,1,0.5,67.5,1,1,6.95,Racing Santander,2011/2012
"Bernardo Espinosa 34,  D(C)",192,85,25,2206,2,-,4,-,0.6,69.7,2.5,2,6.93,Racing Santander,2011/2012
"Álvaro González 34,  D(C)",178,72,34,3031,1,-,14,-,0.3,67.7,0.8,1,6.88,Racing Santander,2011/2012
"Osmar 35,  DMC",192,84,5(3),554,-,-,4,-,0.4,68,1.5,1,6.84,Racing Santander,2011/2012
"Manuel Arana 39,  D(C),M(CR)",175,72,22(6),2025,2,2,8,-,1.1,63.7,0.9,1,6.81,Racing Santander,2011/2012
"Marc Torrejón 38,  D(CR)",187,87,27(2),2412,1,-,3,-,0.6,76,1,-,6.73,Racing Santander,2011/2012
"Adrián González 35,  M(CL)",183,78,29(6),2383,3,4,5,-,1.5,78.6,1.2,2,6.73,Racing Santander,2011/2012
"Bolaño 38,  D(L)",182,77,14(6),1356,1,-,7,-,0.5,64.5,1.1,-,6.72,Racing Santander,2011/2012
"Francis 42,  D(R)",178,70,22,1828,-,-,5,1,-,66,0.5,-,6.7,Racing Santander,2011/2012
"Dani Sotres 30,  Goalkeeper",182,78,1(1),132,-,-,-,-,-,59.3,-,-,6.69,Racing Santander,2011/2012
"José Antonio Picón 35,  Defender",182,74,2(1),193,-,-,-,-,-,56,0.7,-,6.68,Racing Santander,2011/2012
"Alexandros Tziolis 39,  M(C)",192,85,6(6),615,-,-,2,-,0.5,78.1,0.9,1,6.65,Racing Santander,2011/2012
"Gonzalo Colsa 44,  D(C),M(CR)",185,77,14(4),1220,1,-,4,-,0.6,78.6,0.9,-,6.65,Racing Santander,2011/2012
"Cristhian Stuani 37,  AM(CLR),FW",186,76,24(8),2173,9,3,7,-,1.3,68.4,1.7,1,6.62,Racing Santander,2011/2012
"Kennedy 43,  M(C)",181,71,2(5),293,-,-,-,-,1,71,0.6,-,6.52,Racing Santander,2011/2012
"Quique Rivero 31,  Midfielder",176,70,4,360,-,-,1,-,0.3,83,0.3,-,6.47,Racing Santander,2011/2012
"Marcos Gullón 35,  D(C),M(C)",185,79,9(1),681,-,-,3,1,0.1,78.3,0.6,-,6.46,Racing Santander,2011/2012
"Pedro Munitis 48,  M(CLR),FW",167,70,22(10),1978,-,3,7,1,0.4,70.2,0.3,-,6.44,Racing Santander,2011/2012
"Jairo Samperio 30,  M(LR)",173,69,14(11),1253,2,4,2,-,0.6,69.5,0.3,-,6.43,Racing Santander,2011/2012
"Lautaro Acosta 36,  AM(CLR),FW",168,68,14(7),1277,2,1,4,-,0.7,71.1,0.5,-,6.42,Racing Santander,2011/2012
"Óscar Serrano 42,  AM(CL),FW",172,73,4(4),413,-,1,1,-,0.6,71.4,0.1,-,6.41,Racing Santander,2011/2012
"Edu Bedia 34,  AM(C)",182,74,7(4),685,-,1,2,-,0.9,81,0.5,-,6.39,Racing Santander,2011/2012
"Ariel Nahuelpán 36,  AM(L),FW",190,97,5(5),471,2,-,1,1,0.9,58.9,2.1,-,6.38,Racing Santander,2011/2012
"Mamadou Koné 32,  AM(R)",176,69,5(1),399,-,-,-,-,1.2,65.3,0.5,-,6.27,Racing Santander,2011/2012
"Jaime Isuardi 32,  Forward",171,65,0(2),35,-,-,-,-,0.5,91.7,-,-,6.26,Racing Santander,2011/2012
"Borja García 34,  Defender",185,74,0(1),21,-,-,-,-,-,-,-,-,6.23,Racing Santander,2011/2012
"Julián Luque 31,  AM(C)",175,73,8(7),586,-,-,2,-,0.8,73.6,0.5,-,6.2,Racing Santander,2011/2012
"Javi Martínez 34,  Forward",182,76,0(4),76,-,-,1,-,0.3,58.6,-,-,6.14,Racing Santander,2011/2012
"Khouma Babacar 30,  AM(R),FW",185,85,4(4),339,-,-,1,-,1.3,68.8,0.5,-,6.04,Racing Santander,2011/2012
"Lionel Messi 36,  AM(CR),FW",170,72,28(4),2644,46,12,1,-,5.1,85.2,0.2,19,8.83,Barcelona,2012/2013
"Cesc Fàbregas 36,  M(CL),FW",180,77,30(2),2325,11,11,7,-,1.6,88.6,0.5,2,7.45,Barcelona,2012/2013
"Andrés Iniesta 39,  M(CL)",171,68,24(7),2096,3,16,4,-,1.1,90.5,-,3,7.41,Barcelona,2012/2013
"Sergio Busquets 35,  DMC",189,74,25(6),2250,1,2,9,-,-,92.2,1.5,1,7.22,Barcelona,2012/2013
"Adriano 39,  D(CLR),M(L)",172,75,18(5),1444,5,1,3,-,0.7,90.6,1.1,1,7.2,Barcelona,2012/2013
"Jordi Alba 34,  D(L),M(L)",170,68,27(2),2500,2,5,3,-,0.2,89.5,0.8,-,7.18,Barcelona,2012/2013
"Xavi 44,  DMC",170,68,24(6),2197,5,8,-,-,1.1,94.8,0.1,-,7.18,Barcelona,2012/2013
"Dani Alves 40,  D(R),M(CR)",172,70,26(4),2272,-,6,2,-,0.8,86.1,0.8,2,7.16,Barcelona,2012/2013
"Pedro 36,  M(CLR),FW",169,65,23(5),2078,7,6,3,-,1.5,90.1,0.2,1,7.16,Barcelona,2012/2013
"Alexandre Song 36,  M(C)",185,74,17(3),1537,1,-,3,-,0.2,92.7,1.7,-,7.14,Barcelona,2012/2013
"Thiago Alcântara 32,  M(C)",174,70,15(12),1416,2,4,4,-,0.6,91.8,0.7,2,7.14,Barcelona,2012/2013
"Gerard Piqué 37,  D(C)",194,85,27(1),2403,2,-,4,1,0.5,91.1,1.6,-,7.11,Barcelona,2012/2013
"Cristian Tello 32,  M(LR)",178,65,12(10),1176,7,4,-,-,1.5,84.8,0.1,1,7.06,Barcelona,2012/2013
"Alexis Sánchez 35,  M(CLR),FW",169,62,18(11),1707,8,9,4,-,1.1,80.5,0.6,1,7.04,Barcelona,2012/2013
"Martín Montoya 32,  D(LR),M(R)",175,73,11(4),1148,1,2,-,-,0.3,91.5,1,-,7.04,Barcelona,2012/2013
"Carles Puyol 45,  D(C)",178,80,12(1),971,1,-,3,-,0.2,93.7,1.9,-,6.92,Barcelona,2012/2013
"Javier Mascherano 39,  D(C),M(C)",174,73,21(4),1931,-,-,2,1,0.1,90.1,1.3,-,6.84,Barcelona,2012/2013
"Pinto 48,  GK",185,82,7,630,-,-,1,-,-,84.8,0.3,-,6.79,Barcelona,2012/2013
"David Villa 42,  AM(L),FW",175,69,17(11),1425,10,5,1,-,1.6,83,0.1,-,6.76,Barcelona,2012/2013
"Marc Bartra 33,  D(CR),DMC",184,70,3(5),394,-,-,1,-,0.1,88.4,1.3,-,6.72,Barcelona,2012/2013
"Víctor Valdés 42,  GK",183,78,31,2790,-,-,1,1,-,63,0.2,-,6.54,Barcelona,2012/2013
"Eric Abidal 44,  D(C)",186,75,2(3),184,-,-,-,-,-,92.5,0.6,-,6.48,Barcelona,2012/2013
"Jonathan dos Santos 33,  M(CR)",172,74,0(3),59,-,-,-,-,0.3,97.3,0.3,-,6.37,Barcelona,2012/2013
"Sergi Roberto 32,  D(R),M(CR)",178,68,0(1),9,-,-,-,-,-,70,-,-,6.32,Barcelona,2012/2013
"Gerard Deulofeu 30,  AM(CLR),FW",177,73,0(1),25,-,-,-,-,-,90.9,-,-,6.21,Barcelona,2012/2013
"Jesús 35,  GK",190,87,1,90,-,-,-,-,-,48.8,-,-,8.37,Real Madrid,2012/2013
"Cristiano Ronaldo 39,  M(L),FW",187,83,30(4),2721,34,10,9,-,6.9,76.7,1.6,11,8.15,Real Madrid,2012/2013
"Casemiro 32,  DMC",185,84,1,90,-,-,-,-,2,87.2,3,-,7.51,Real Madrid,2012/2013
"Sergio Ramos 37,  D(CR)",184,82,26,2268,4,-,8,1,1.4,84.6,3.5,-,7.45,Real Madrid,2012/2013
"Mesut Özil 35,  M(CLR)",180,76,23(9),2042,9,13,5,-,0.9,84.2,0.2,1,7.39,Real Madrid,2012/2013
"Xabi Alonso 42,  M(C)",183,80,22(6),2147,-,5,11,-,0.4,83.1,2.1,2,7.31,Real Madrid,2012/2013
"Fábio Coentrão 36,  D(L),M(LR)",178,66,17,1471,1,1,2,1,0.3,83.6,0.9,2,7.31,Real Madrid,2012/2013
"Gonzalo Higuaín 36,  FW",186,89,19(9),1741,16,5,3,1,2,74.8,0.9,3,7.24,Real Madrid,2012/2013
"Luka Modric 38,  M(C)",172,66,25(8),2189,3,3,7,-,1,87.6,0.4,1,7.19,Real Madrid,2012/2013
"Karim Benzema 36,  FW",185,81,19(11),1791,11,11,-,-,2.1,79.1,0.9,1,7.18,Real Madrid,2012/2013
"Raúl Albiol 38,  D(C)",187,74,14(4),1378,1,-,6,-,0.5,79.3,1.9,-,7.07,Real Madrid,2012/2013
"Pepe 41,  D(C)",188,81,26(2),2345,1,1,7,-,0.7,78.1,1.9,-,7.04,Real Madrid,2012/2013
"Álvaro Arbeloa 41,  D(LR)",184,79,25(1),2081,-,2,6,-,0.2,86.6,1.6,1,7.03,Real Madrid,2012/2013
"Marcelo 35,  D(L),M(L)",173,72,13(1),1070,-,-,2,-,0.9,82.6,0.6,-,7.02,Real Madrid,2012/2013
"Michael Essien 41,  D(R),DMC",183,78,19(2),1693,2,-,4,-,0.5,88.5,1,1,6.98,Real Madrid,2012/2013
"Nacho 34,  D(CLR)",180,76,6(3),556,-,-,1,-,0.2,85,1.6,-,6.94,Real Madrid,2012/2013
"Raphaël Varane 30,  D(C)",191,81,12(3),1121,-,-,-,-,0.7,85.8,2.4,1,6.92,Real Madrid,2012/2013
"Ángel Di María 36,  M(CLR),FW",180,75,22(10),1985,7,6,3,1,1.9,71.8,-,1,6.92,Real Madrid,2012/2013
"Sami Khedira 36,  M(C)",189,90,19(6),1744,3,2,5,-,0.8,81.7,1,-,6.85,Real Madrid,2012/2013
"Ricardo Carvalho 45,  D(C)",183,79,9,810,-,1,2,-,0.7,85.4,1.6,-,6.83,Real Madrid,2012/2013
"Diego López 42,  GK",196,89,16,1440,-,-,-,-,-,57.8,0.3,-,6.82,Real Madrid,2012/2013
"Kaká 41,  M(CL),FW",186,78,12(7),973,3,4,1,1,1.3,85.8,0.3,-,6.74,Real Madrid,2012/2013
"Álvaro Morata 31,  AM(L),FW",190,84,5(7),399,2,1,3,-,1,63.3,1.7,1,6.68,Real Madrid,2012/2013
"Fabinho 30,  D(CR),DMC",188,78,0(1),14,-,1,-,-,-,94.1,-,-,6.62,Real Madrid,2012/2013
"Iker Casillas 42,  GK",185,84,18(1),1702,-,-,1,-,-,58.6,0.1,-,6.58,Real Madrid,2012/2013
"José Callejón 37,  M(LR),FW",178,73,15(15),1405,3,3,1,-,1.5,84.6,0.3,-,6.55,Real Madrid,2012/2013
"Lassana Diarra 39,  M(C)",173,73,2,121,-,-,-,-,-,89,-,-,6.43,Real Madrid,2012/2013
"Antonio Adán 36,  GK",190,86,3,186,-,-,-,1,-,68.6,-,-,6.22,Real Madrid,2012/2013
"Omar Mascarell 31,  D(C),DMC",181,76,0(1),9,-,-,-,-,-,83.3,1,-,6.15,Real Madrid,2012/2013
"Diego Llorente 30,  D(C),DMC",186,75,0(1),5,-,-,-,-,-,100,-,-,6.11,Real Madrid,2012/2013
"José Rodríguez 29,  D(C),M(CR)",180,72,0(1),1,-,-,-,-,-,-,-,-,6,Real Madrid,2012/2013
"Jorge Pulido 32,  D(CR)",186,72,1,90,-,-,-,-,-,66.7,4,-,7.62,Atletico Madrid,2012/2013
"Domingo Cisma 42,  D(L)",183,79,2,166,-,-,1,-,-,81.2,1,-,7.39,Atletico Madrid,2012/2013
"Diego Godín 38,  D(C)",187,78,35,3107,1,2,9,1,0.9,78.6,2.9,6,7.33,Atletico Madrid,2012/2013
"Koke 32,  M(CLR)",176,77,29(4),2519,3,9,5,-,1.4,81,0.4,4,7.32,Atletico Madrid,2012/2013
"Gabi 40,  M(C)",180,74,34(1),2884,-,3,10,1,0.6,78.6,0.9,3,7.28,Atletico Madrid,2012/2013
"Filipe Luís 38,  D(L)",181,77,32,2802,1,2,7,-,0.7,80.9,0.9,-,7.27,Atletico Madrid,2012/2013
"Radamel Falcao 38,  FW",177,72,34,2908,28,1,7,-,3.6,79.9,2.2,3,7.25,Atletico Madrid,2012/2013
"Arda Turan 37,  AM(CLR)",177,76,26(6),2175,5,4,7,-,1.3,84.2,0.4,1,7.07,Atletico Madrid,2012/2013
"Mario Suárez 37,  D(C),M(C)",188,80,23(6),2002,1,1,8,2,0.5,79.8,2.2,1,7.06,Atletico Madrid,2012/2013
"Miranda 39,  D(C)",186,78,35,3146,2,2,9,1,0.6,70.3,1.9,-,7.04,Atletico Madrid,2012/2013
"Diego Costa 35,  FW",188,83,24(7),2061,10,7,11,-,1.6,75,1.6,3,6.98,Atletico Madrid,2012/2013
"Javier Manquillo 29,  D(LR),M(R)",178,76,2(1),196,-,1,-,-,-,70.7,0.3,-,6.97,Atletico Madrid,2012/2013
"Tiago 42,  M(C)",184,75,14(8),1374,2,-,5,-,0.7,81.5,1.6,1,6.93,Atletico Madrid,2012/2013
"Juanfran 39,  D(R)",181,71,35,3150,1,3,5,-,0.2,77.7,0.7,-,6.84,Atletico Madrid,2012/2013
"Thibaut Courtois 31,  GK",200,96,37,3330,-,-,2,-,-,47,0.2,1,6.83,Atletico Madrid,2012/2013
"Cata Díaz 44,  D(C)",182,74,7(2),720,-,-,2,-,0.2,81.9,1.1,-,6.8,Atletico Madrid,2012/2013
"Raúl García 37,  M(CLR),FW",184,83,13(17),1288,5,2,4,-,1.6,60.4,2.9,1,6.76,Atletico Madrid,2012/2013
"Daniel Aquino 33,  Forward",178,68,0(1),1,-,1,-,-,-,80,-,-,6.71,Atletico Madrid,2012/2013
"Silvio 36,  D(LR)",178,72,1,75,-,-,-,-,-,79.5,1,-,6.67,Atletico Madrid,2012/2013
"Emiliano Insúa 35,  D(CL),M(L)",180,79,2(1),198,-,1,1,-,0.7,86.5,1,-,6.67,Atletico Madrid,2012/2013
"Cristian Rodríguez 38,  AM(CL)",177,92,12(21),1329,1,1,2,-,1.2,78.1,0.7,-,6.6,Atletico Madrid,2012/2013
"Emre 43,  M(C)",169,68,4(3),270,-,1,1,-,0.1,85.1,0.6,1,6.6,Atletico Madrid,2012/2013
"Adrián López 36,  M(CLR),FW",183,73,15(17),1508,3,1,-,-,0.7,74.9,1.3,-,6.47,Atletico Madrid,2012/2013
"Kader 32,  Defender",183,78,0(1),16,-,-,-,-,1,71.4,-,-,6.4,Atletico Madrid,2012/2013
"Óliver Torres 29,  M(CLR)",178,70,0(8),171,-,-,-,-,0.3,84.8,-,-,6.37,Atletico Madrid,2012/2013
"Saúl Ñíguez 29,  D(CL),M(CLR)",184,76,0(2),10,-,-,-,-,-,100,-,-,6,Atletico Madrid,2012/2013
"Sergio Asenjo 34,  GK",189,87,1,90,-,-,-,-,-,85.7,-,-,5.56,Atletico Madrid,2012/2013
"Carlos Martínez 37,  D(R)",189,79,29,2589,1,4,4,-,0.3,76.4,1.9,6,7.59,Real Sociedad,2012/2013
"Carlos Vela 35,  M(CLR),FW",177,77,32(3),2715,14,9,10,-,2.9,77.5,0.6,3,7.4,Real Sociedad,2012/2013
"Asier Illarramendi 34,  M(C)",179,75,32,2717,-,2,11,-,0.8,80.7,1.5,1,7.25,Real Sociedad,2012/2013
"Antoine Griezmann 32,  AM(CLR),FW",176,73,32(2),2859,10,3,8,-,2.7,80.7,0.9,4,7.12,Real Sociedad,2012/2013
"Xabi Prieto 40,  M(CLR)",187,76,33(2),2856,9,3,2,-,1.1,80.8,2.7,1,7.09,Real Sociedad,2012/2013
"Alberto de la Bella 38,  D(L)",182,79,36,3209,3,2,7,-,0.6,79.9,1.3,1,7.07,Real Sociedad,2012/2013
"Mikel González 38,  D(C)",190,78,34,3060,2,1,10,-,0.3,80.7,1.6,-,7.02,Real Sociedad,2012/2013
